s_id,cname1,cname2,cname3,genus,species,cultivar,x,y,Plants.On.Hornbake,height
16341,Holly,Dragon Lady,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93568777,38.98844306,No,3
14597,Holly,Dragon Lady,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93559058,38.98449244,No,3
14598,Holly,Dragon Lady,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93565299,38.98449095,No,3
16336,Holly,Dragon Lady,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93544406,38.98883517,No,3
16340,Holly,Dragon Lady,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93574594,38.98861427,No,3
18256,Holly,Hybrid,,Ilex,x aquipernyi,,-76.94493613,38.98910405,No,3
19576,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93898844,38.98545204,No,3
19577,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93896765,38.98545256,No,3
19578,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93894485,38.98545256,No,3
19579,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93892071,38.98545256,No,3
19580,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93889858,38.98545204,No,3
19581,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93887645,38.98545308,No,3
19582,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93885634,38.98545256,No,3
19583,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93885433,38.98543953,No,3
19584,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93885317,38.98542164,No,3
19585,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93885366,38.98542963,No,3
21539,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.939096,38.98525878,No,3
21540,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93903737,38.98525898,No,3
21541,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93894148,38.98525844,No,3
21542,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93896992,38.98525828,No,3
21543,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93895605,38.98525366,No,3
21544,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93885191,38.98531307,No,3
21545,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93885213,38.98533177,No,3
21546,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.93884832,38.98534107,No,3
21547,Holly,Hybrid,Dragon Lady,Ilex,x aquipernyi,Meschick,-76.9388526,38.98534905,No,3
12382,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95186184,38.98860174,No,3
12393,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93988099,38.98257867,No,3
12395,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93987855,38.98254777,No,3
12512,Holly,Hybrid,San Juan,Ilex,x attenuata,San Juan,-76.95003465,38.99262086,No,3
12436,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94688681,38.98341567,No,3
12443,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93652017,38.99057204,No,3
12327,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93887458,38.99259093,No,3
12502,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95019464,38.99359164,No,3
12511,Holly,Hybrid,San Juan,Ilex,x attenuata,San Juan,-76.95001789,38.99267383,No,3
12517,Holly,Hybrid,San Juan,Ilex,x attenuata,San Juan,-76.94950556,38.99245486,No,3
12520,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93399494,38.98787347,No,3
12532,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94501901,38.98731566,No,3
12538,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95003307,38.9929527,No,3
14622,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93521821,38.98331832,No,3
14972,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95121182,38.99220445,No,3
12323,Holly,Hybrid,Foster,Ilex,x attenuata,,-76.94411272,38.99239958,No,3
12489,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94942083,38.99315813,No,3
14977,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95128288,38.99221517,No,3
12416,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93701868,38.99048942,No,3
12420,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95183411,38.98850665,No,3
12425,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93687856,38.99049409,No,3
12480,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94965059,38.9932472,No,3
12499,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95014595,38.99359433,No,3
12401,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95186682,38.98863688,No,3
12408,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95182882,38.98858854,No,3
14557,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94092663,38.98527216,No,3
12467,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94719324,38.99269233,No,3
12473,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94866194,38.99270368,No,3
12481,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95021011,38.99322563,No,3
12503,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95019697,38.99358169,No,3
12430,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93656073,38.99050521,No,3
12442,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93652609,38.9905485,No,3
12456,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94687616,38.99221178,No,3
12422,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95181241,38.98851195,No,3
12437,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94683697,38.9824678,No,3
12330,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93450356,38.98817893,No,3
12331,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93454416,38.98819996,No,3
12448,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93988093,38.98216947,No,3
14604,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93395936,38.98377768,No,3
14620,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93611223,38.98332208,No,3
14623,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93504944,38.98331737,No,3
12471,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94357545,38.9878001,No,3
12474,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94864527,38.99269421,No,3
12482,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95027129,38.99325231,No,3
12500,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95017261,38.99359615,No,3
12507,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94883295,38.99417232,No,3
12510,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93346808,38.99044592,No,3
14898,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95347649,38.9855887,No,3
12364,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.9468721,38.99218842,No,3
12394,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93988375,38.98256148,No,3
12516,Holly,Hybrid,San Juan,Ilex,x attenuata,San Juan,-76.94954413,38.99242013,No,3
12341,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93221891,38.98368017,No,3
12350,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95194808,38.98866511,No,3
12326,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93887507,38.9925757,No,3
14907,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95329014,38.98559283,No,3
14908,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95327186,38.98559583,No,3
14909,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95325839,38.98560858,No,3
14635,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93455849,38.98337739,No,3
14638,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93417618,38.9836614,No,3
14974,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95124093,38.99220847,No,3
14975,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95125292,38.99221048,No,3
15800,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94099794,38.98792875,No,3
15801,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94100301,38.98795306,No,3
14981,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95132056,38.99221786,No,3
15461,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94358565,38.9822411,No,3
12486,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.9494555,38.99318039,No,3
12496,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94921617,38.99308058,No,3
12368,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95189418,38.98863143,No,3
12372,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93212923,38.98384234,No,3
14607,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93402148,38.98373317,No,3
12398,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95185374,38.98858915,No,3
12485,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.9494685,38.99318569,No,3
12488,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94940533,38.99316068,No,3
12491,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94915505,38.99305257,No,3
12493,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94913737,38.99304687,No,3
12494,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.9491886,38.99306864,No,3
12417,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95183957,38.98854925,No,3
12418,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95183803,38.98853685,No,3
14619,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93570123,38.9833234,No,3
14639,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93430183,38.98354059,No,3
13476,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.941265,38.99485823,No,3
12475,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94912443,38.99304073,No,3
15394,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94847349,38.98513895,No,3
15395,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94843352,38.98513616,No,3
12421,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95181675,38.98849491,No,3
12428,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93661883,38.99050789,No,3
12315,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.9436035,38.98777509,No,3
12320,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94333094,38.98777022,Yes,3
14906,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95330937,38.98559584,No,3
12445,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94683901,38.98244672,No,3
12459,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94719152,38.99267258,No,3
12527,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.9332595,38.98322789,No,3
12529,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93330275,38.9832069,No,3
12533,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94486213,38.98731986,No,3
12535,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.9442869,38.98731337,No,3
12537,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95007532,38.99293945,No,3
12484,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95023146,38.99323008,No,3
12526,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93333466,38.98319419,No,3
12444,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94683666,38.98242821,No,3
14973,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95122809,38.99220646,No,3
12354,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95196144,38.98868456,No,3
12355,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95198709,38.98868733,No,3
12530,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93328786,38.98321466,No,3
14568,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94064528,38.98529767,No,3
12466,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93963799,38.98866385,No,3
12468,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94689001,38.98371625,No,3
12317,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.9433513,38.98779789,Yes,3
12319,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94333967,38.98777894,Yes,3
12506,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94881597,38.99418041,No,3
12373,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93418457,38.98801694,No,3
12377,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94017435,38.98299485,No,3
12380,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93906503,38.98199937,No,3
12389,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93906462,38.98195396,No,3
15333,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94835127,38.98518508,No,3
12412,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93767865,38.98562882,No,3
12407,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95183943,38.98860029,No,3
12435,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94688262,38.98344888,No,3
12441,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93653019,38.9905338,No,3
12470,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94357574,38.98781196,No,3
14979,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95130771,38.99221786,No,3
12447,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93984279,38.98231077,No,3
12457,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94673564,38.99220037,No,3
14780,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93404649,38.98375038,No,3
14555,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94095034,38.9853044,No,3
12325,Holly,Hybrid,Foster,Ilex,x attenuata,,-76.94408822,38.99202491,No,3
12313,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93968041,38.9887032,No,3
14964,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95136423,38.9922132,No,3
12465,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93963801,38.98864108,No,3
12501,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95017494,38.99358891,No,3
12504,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95021551,38.99358622,No,3
12518,Holly,Hybrid,,Ilex,x attenuata,,-76.95247274,38.98646428,No,3
12536,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95007654,38.99291404,No,3
12540,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.9486786,38.99271196,No,3
14903,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95334649,38.98557622,No,3
14624,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93472419,38.98333086,No,3
12405,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95188804,38.98865415,No,3
12352,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95191422,38.98866853,No,3
12472,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94358006,38.98778967,No,3
12479,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94962971,38.9932404,No,3
12483,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95024995,38.99324342,No,3
12402,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95185622,38.98862583,No,3
12403,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94084544,38.98155369,No,3
14602,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93401615,38.98380596,No,3
14605,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93395838,38.98375033,No,3
12458,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94720513,38.99265786,No,3
12469,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94689008,38.98361565,No,3
12497,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95010422,38.99359522,No,3
12399,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95194552,38.98868041,No,3
12400,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95188009,38.98864379,No,3
12427,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93663934,38.99049456,No,3
12410,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95184264,38.98856358,No,3
12505,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94880088,38.99418923,No,3
12509,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.9335381,38.99026422,No,3
12519,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93405698,38.98792451,No,3
14899,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95346589,38.9855742,No,3
12528,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93331906,38.98320082,No,3
12429,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93658806,38.99051586,No,3
12434,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94550646,38.9836676,No,3
12439,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93705524,38.99054972,No,3
14910,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95325357,38.98561834,No,3
12409,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95182352,38.98857266,No,3
12431,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95181399,38.98854376,No,3
12432,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95182,38.98855817,No,3
12328,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93452466,38.98811248,No,3
12329,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93445857,38.98814071,No,3
12332,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93458672,38.98821564,No,3
12339,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95191674,38.98865237,No,3
12351,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95190105,38.98866069,No,3
12353,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95193177,38.98867636,No,3
12531,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93327297,38.98322018,No,3
12451,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93652296,38.99070518,No,3
12365,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95198002,38.98868111,No,3
12433,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94550677,38.98380934,No,3
12446,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93983709,38.9822282,No,3
14559,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94058796,38.98529918,No,3
12455,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94684531,38.99219279,No,3
14601,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93403502,38.98379384,No,3
12461,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93966389,38.98857544,No,3
12462,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93964501,38.98858461,No,3
12464,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93964069,38.98862035,No,3
14603,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93398996,38.9838058,No,3
12362,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94401046,38.98665511,No,3
12363,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94388756,38.98665646,No,3
12367,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95190598,38.98864082,No,3
12375,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93408334,38.98794693,No,3
14606,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93398343,38.98373159,No,3
14618,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93554032,38.98332139,No,3
14621,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.936268,38.98331643,No,3
12366,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95196322,38.98867351,No,3
12369,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95187921,38.98862263,No,3
12370,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95187069,38.98861178,No,3
12376,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94014211,38.98301369,No,3
12463,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93963068,38.98860056,No,3
12498,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95013088,38.99360156,No,3
12414,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94046359,38.99024455,No,3
12415,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94056294,38.99030317,No,3
14901,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.9533916,38.98557624,No,3
12378,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93958925,38.98198709,No,3
12379,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93958797,38.98196301,No,3
14900,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95342874,38.98557418,No,3
12513,Holly,Hybrid,San Juan,Ilex,x attenuata,San Juan,-76.94919418,38.99279721,No,3
12521,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93397022,38.98785232,No,3
12534,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94443769,38.98730917,No,3
12539,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94862254,38.99269302,No,3
12392,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.9390323,38.98229625,No,3
14904,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95333057,38.98557829,No,3
12334,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93642159,38.98560008,No,3
12338,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.9519299,38.98865874,No,3
12318,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94334743,38.98778804,Yes,3
14905,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.9533226,38.98559485,No,3
12314,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93969897,38.98871357,No,3
12390,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93907104,38.98227252,No,3
14971,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95134893,38.99221423,No,3
14976,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95126833,38.99221183,No,3
12438,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.9369944,38.99055119,No,3
12312,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93966185,38.98869287,No,3
12450,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93652524,38.99069401,No,3
12452,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93950648,38.99024974,No,3
14978,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95129487,38.99221785,No,3
14980,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95133511,38.99221586,No,3
14781,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93404146,38.98377538,No,3
12381,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93906566,38.98197599,No,3
15396,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94859313,38.98513894,No,3
12478,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94948855,38.99319711,No,3
12460,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93968775,38.98856864,No,3
12322,Holly,Hybrid,Foster,Ilex,x attenuata,,-76.94411311,38.99242988,No,3
12324,Holly,Hybrid,Foster,Ilex,x attenuata,,-76.94408758,38.99207939,No,3
12721,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94204939,38.98192846,No,3
12311,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93964859,38.9886825,No,3
12361,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.9405323,38.99077946,No,3
12440,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93707672,38.9905508,No,3
12391,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.93906411,38.98229088,No,3
12404,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95184208,38.98861133,No,3
12406,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95185264,38.98857558,No,3
12487,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94943464,38.99317343,No,3
12495,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94920075,38.99307405,No,3
12490,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94936949,38.99314572,No,3
12492,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94917061,38.99305741,No,3
12508,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94884993,38.99416497,No,3
12419,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95183558,38.98852158,No,3
12423,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.95181134,38.98852927,No,3
12424,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.9369845,38.9904894,No,3
12476,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94922882,38.99308708,No,3
12477,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94939135,38.99315386,No,3
14556,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94099063,38.98527219,No,3
14558,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,-76.94055494,38.98528475,No,3
